Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	
0.377	 -0.463948	 -4.09588e-16	 3.3293	 0	 0	 0	 
0.378	 -0.441839	 -3.84636e-16	 3.31698	 0	 0	 0	 
0.379	 -0.417031	 -3.56483e-16	 3.30413	 0	 0	 0	 
0.38	 -0.389576	 -3.25786e-16	 3.29103	 0	 0	 0	 
0.381	 -0.35955	 -2.92517e-16	 3.27801	 0	 0	 0	 
0.382	 -0.327059	 -2.56445e-16	 3.26537	 0	 0	 0	 
0.383	 -0.292238	 -2.18371e-16	 3.25343	 0	 0	 0	 
0.384	 -0.25526	 -1.78499e-16	 3.24249	 0	 0	 0	 
0.385	 -0.216332	 -1.37022e-16	 3.23283	 0	 0	 0	 
0.386	 -0.175698	 -9.38555e-17	 3.2247	 0	 0	 0	 
0.387	 -0.133636	 -4.93566e-17	 3.21832	 0	 0	 0	 
0.388	 -0.0904587	 -4.08713e-18	 3.21387	 0	 0	 0	 
0.389	 -0.0465043	 4.16481e-17	 3.21148	 0	 0	 0	 
0.39	 -0.00213503	 8.75278e-17	 3.21123	 0	 0	 0	 
0.391	 0.0422722	 1.33152e-16	 3.21314	 0	 0	 0	 
0.392	 0.0863339	 1.78121e-16	 3.21718	 0	 0	 0	 
0.393	 0.129669	 2.22045e-16	 3.22323	 0	 0	 0	 
0.394	 0.171908	 2.64597e-16	 3.23115	 0	 0	 0	 
0.395	 0.212704	 3.05196e-16	 3.24073	 0	 0	 0	 
0.396	 0.251736	 3.43667e-16	 3.25171	 0	 0	 0	 
0.397	 0.288722	 3.79898e-16	 3.26381	 0	 0	 0	 
0.398	 0.323419	 4.13406e-16	 3.27669	 0	 0	 0	 
0.399	 0.355626	 4.43982e-16	 3.29002	 0	 0	 0	 
0.4	 0.385186	 4.71769e-16	 3.30347	 0	 0	 0	 
0.401	 0.411984	 4.96507e-16	 3.31669	 0	 0	 0	 
0.402	 0.435942	 5.18248e-16	 3.32936	 0	 0	 0	 
0.403	 0.457014	 5.36496e-16	 3.34117	 0	 0	 0	 
0.404	 0.475183	 5.51952e-16	 3.35186	 0	 0	 0	 
0.405	 0.490452	 5.64465e-16	 3.36118	 0	 0	 0	 
0.406	 0.502838	 5.7394e-16	 3.36894	 0	 0	 0	 
0.407	 0.512368	 5.80057e-16	 3.37498	 0	 0	 0	 
0.408	 0.519072	 5.83012e-16	 3.37918	 0	 0	 0	 
0.409	 0.52298	 5.83276e-16	 3.38148	 0	 0	 0	 
0.41	 0.524118	 5.80255e-16	 3.38186	 0	 0	 0	 
0.411	 0.52251	 5.73628e-16	 3.38031	 0	 0	 0	 
0.412	 0.518171	 5.63703e-16	 3.37691	 0	 0	 0	 
0.413	 0.511113	 5.49952e-16	 3.37174	 0	 0	 0	 
0.414	 0.501345	 5.33074e-16	 3.36494	 0	 0	 0	 
0.415	 0.488874	 5.13115e-16	 3.35668	 0	 0	 0	 
0.416	 0.473711	 4.90147e-16	 3.34714	 0	 0	 0	 
0.417	 0.455871	 4.6377e-16	 3.33656	 0	 0	 0	 
0.418	 0.435381	 4.33989e-16	 3.32517	 0	 0	 0	 
0.419	 0.412281	 4.01015e-16	 3.31325	 0	 0	 0	 
0.42	 0.386631	 3.64858e-16	 3.30107	 0	 0	 0	 
0.421	 0.358512	 3.25862e-16	 3.28892	 0	 0	 0	 
0.422	 0.328033	 2.84382e-16	 3.2771	 0	 0	 0	 
0.423	 0.29533	 2.4053e-16	 3.26587	 0	 0	 0	 
0.424	 0.260572	 1.94476e-16	 3.25552	 0	 0	 0	 
0.425	 0.22396	 1.46705e-16	 3.24631	 0	 0	 0	 
0.426	 0.185725	 9.71624e-17	 3.23847	 0	 0	 0	 
0.427	 0.146132	 4.63977e-17	 3.23219	 0	 0	 0	 
0.428	 0.105473	 -5.39968e-18	 3.22764	 0	 0	 0	 
0.429	 0.0640654	 -5.77171e-17	 3.22494	 0	 0	 0	 
0.43	 0.0222449	 -1.10073e-16	 3.22416	 0	 0	 0	 
0.431	 -0.0196394	 -1.62034e-16	 3.22531	 0	 0	 0	 
0.432	 -0.0612328	 -2.13164e-16	 3.22836	 0	 0	 0	 
0.433	 -0.102183	 -2.6308e-16	 3.23323	 0	 0	 0	 
0.434	 -0.14215	 -3.11252e-16	 3.23978	 0	 0	 0	 
0.435	 -0.18081	 -3.57215e-16	 3.24781	 0	 0	 0	 
0.436	 -0.217867	 -4.00824e-16	 3.2571	 0	 0	 0	 
0.437	 -0.253054	 -4.41714e-16	 3.26738	 0	 0	 0	 
0.438	 -0.286142	 -4.79671e-16	 3.27838	 0	 0	 0	 
0.439	 -0.316939	 -5.1441e-16	 3.28979	 0	 0	 0	 
0.44	 -0.34529	 -5.45908e-16	 3.30129	 0	 0	 0	 
0.441	 -0.371078	 -5.73743e-16	 3.31259	 0	 0	 0	 
0.442	 -0.39422	 -5.98539e-16	 3.32339	 0	 0	 0	 
0.443	 -0.414663	 -6.20008e-16	 3.33342	 0	 0	 0	 
0.444	 -0.432379	 -6.3759e-16	 3.34242	 0	 0	 0	 
0.445	 -0.447361	 -6.5156e-16	 3.35018	 0	 0	 0	 
0.446	 -0.459613	 -6.62033e-16	 3.35652	 0	 0	 0	 
0.447	 -0.469152	 -6.69183e-16	 3.3613	 0	 0	 0	 
0.448	 -0.475999	 -6.7284e-16	 3.3644	 0	 0	 0	 
0.449	 -0.480176	 -6.72828e-16	 3.36577	 0	 0	 0	 
0.45	 -0.481704	 -6.69295e-16	 3.36537	 0	 0	 0	 
0.451	 -0.480601	 -6.62133e-16	 3.36323	 0	 0	 0	 
0.452	 -0.476883	 -6.50998e-16	 3.35939	 0	 0	 0	 
0.453	 -0.470563	 -6.36118e-16	 3.35395	 0	 0	 0	 
0.454	 -0.46165	 -6.18e-16	 3.34702	 0	 0	 0	 
0.455	 -0.450157	 -5.95959e-16	 3.33876	 0	 0	 0	 
0.456	 -0.436097	 -5.70382e-16	 3.32934	 0	 0	 0	 
0.457	 -0.419492	 -5.40842e-16	 3.31899	 0	 0	 0	 
0.458	 -0.400374	 -5.07546e-16	 3.30791	 0	 0	 0	 
0.459	 -0.378786	 -4.70723e-16	 3.29637	 0	 0	 0	 
0.46	 -0.354793	 -4.30422e-16	 3.28461	 0	 0	 0	 
0.461	 -0.328476	 -3.86995e-16	 3.2729	 0	 0	 0	 
0.462	 -0.299943	 -3.40576e-16	 3.26151	 0	 0	 0	 
0.463	 -0.269328	 -2.9169e-16	 3.2507	 0	 0	 0	 
0.464	 -0.236793	 -2.40304e-16	 3.24071	 0	 0	 0	 
0.465	 -0.20253	 -1.86833e-16	 3.2318	 0	 0	 0	 
0.466	 -0.166757	 -1.31634e-16	 3.22416	 0	 0	 0	 
0.467	 -0.129724	 -7.49272e-17	 3.21798	 0	 0	 0	 
0.468	 -0.0917044	 -1.70733e-17	 3.21341	 0	 0	 0	 
0.469	 -0.0529925	 4.14466e-17	 3.21056	 0	 0	 0	 
0.47	 -0.0139013	 1.00039e-16	 3.20949	 0	 0	 0	 
0.471	 0.0252453	 1.58263e-16	 3.21022	 0	 0	 0	 
0.472	 0.0641187	 2.15636e-16	 3.21271	 0	 0	 0	 
0.473	 0.102392	 2.71676e-16	 3.21689	 0	 0	 0	 
0.474	 0.139749	 3.25975e-16	 3.22264	 0	 0	 0	 
0.475	 0.175889	 3.78066e-16	 3.22978	 0	 0	 0	 
0.476	 0.210534	 4.27601e-16	 3.23811	 0	 0	 0	 
0.477	 0.243433	 4.74179e-16	 3.24739	 0	 0	 0	 
0.478	 0.274368	 5.17767e-16	 3.25736	 0	 0	 0	 
0.479	 0.303154	 5.58115e-16	 3.26774	 0	 0	 0	 
0.48	 0.32964	 5.94382e-16	 3.27826	 0	 0	 0	 
0.481	 0.353709	 6.26388e-16	 3.28863	 0	 0	 0	 
0.482	 0.375275	 6.5442e-16	 3.29858	 0	 0	 0	 
0.483	 0.394279	 6.78582e-16	 3.30787	 0	 0	 0	 
0.484	 0.410686	 6.98864e-16	 3.31626	 0	 0	 0	 
0.485	 0.42448	 7.15118e-16	 3.32354	 0	 0	 0	 
0.486	 0.435661	 7.27582e-16	 3.32955	 0	 0	 0	 
0.487	 0.444235	 7.35571e-16	 3.33415	 0	 0	 0	 
0.488	 0.450219	 7.39035e-16	 3.33724	 0	 0	 0	 
0.489	 0.45363	 7.38587e-16	 3.33876	 0	 0	 0	 
0.49	 0.454487	 7.33892e-16	 3.33868	 0	 0	 0	 
0.491	 0.452806	 7.24828e-16	 3.337	 0	 0	 0	 
0.492	 0.448605	 7.11667e-16	 3.33378	 0	 0	 0	 
0.493	 0.441897	 6.94681e-16	 3.32909	 0	 0	 0	 
0.494	 0.432697	 6.73659e-16	 3.32304	 0	 0	 0	 
0.495	 0.421021	 6.48359e-16	 3.31578	 0	 0	 0	 
0.496	 0.40689	 6.19451e-16	 3.30746	 0	 0	 0	 
0.497	 0.390331	 5.86543e-16	 3.29827	 0	 0	 0	 
0.498	 0.371379	 5.49863e-16	 3.28843	 0	 0	 0	 
0.499	 0.350085	 5.09996e-16	 3.27816	 0	 0	 0	 
0.5	 0.326516	 4.66449e-16	 3.2677	 0	 0	 0	 
0.501	 0.300756	 4.1936e-16	 3.25729	 0	 0	 0	 
0.502	 0.272914	 3.69151e-16	 3.24717	 0	 0	 0	 
0.503	 0.243121	 3.16054e-16	 3.23758	 0	 0	 0	 
0.504	 0.211536	 2.60402e-16	 3.22876	 0	 0	 0	 
0.505	 0.178342	 2.0239e-16	 3.22092	 0	 0	 0	 
0.506	 0.14375	 1.42216e-16	 3.21425	 0	 0	 0	 
0.507	 0.107997	 8.06094e-17	 3.20892	 0	 0	 0	 
0.508	 0.071341	 1.79192e-17	 3.20507	 0	 0	 0	 
0.509	 0.0340607	 -4.54053e-17	 3.20279	 0	 0	 0	 
0.51	 -0.00354976	 -1.08812e-16	 3.20215	 0	 0	 0	 
0.511	 -0.041186	 -1.71779e-16	 3.20316	 0	 0	 0	 
0.512	 -0.0785393	 -2.3378e-16	 3.20578	 0	 0	 0	 
0.513	 -0.115303	 -2.9427e-16	 3.20996	 0	 0	 0	 
0.514	 -0.151179	 -3.52777e-16	 3.21557	 0	 0	 0	 
0.515	 -0.185884	 -4.08973e-16	 3.22245	 0	 0	 0	 
0.516	 -0.219155	 -4.62288e-16	 3.23043	 0	 0	 0	 
0.517	 -0.250754	 -5.12546e-16	 3.23929	 0	 0	 0	 
0.518	 -0.28047	 -5.59167e-16	 3.24878	 0	 0	 0	 
0.519	 -0.308124	 -6.01462e-16	 3.25865	 0	 0	 0	 
0.52	 -0.333568	 -6.39446e-16	 3.26865	 0	 0	 0	 
0.521	 -0.356684	 -6.73252e-16	 3.27852	 0	 0	 0	 
0.522	 -0.377383	 -7.0295e-16	 3.28801	 0	 0	 0	 
0.523	 -0.395601	 -7.28361e-16	 3.29688	 0	 0	 0	 
0.524	 -0.411299	 -7.49547e-16	 3.30493	 0	 0	 0	 
0.525	 -0.424452	 -7.65908e-16	 3.31196	 0	 0	 0	 
0.526	 -0.435053	 -7.77797e-16	 3.31781	 0	 0	 0	 
0.527	 -0.443103	 -7.85325e-16	 3.32236	 0	 0	 0	 
0.528	 -0.448613	 -7.88213e-16	 3.32551	 0	 0	 0	 
0.529	 -0.451596	 -7.86803e-16	 3.3272	 0	 0	 0	 
0.53	 -0.452067	 -7.81256e-16	 3.3274	 0	 0	 0	 
0.531	 -0.450043	 -7.71404e-16	 3.32613	 0	 0	 0	 
0.532	 -0.44554	 -7.57176e-16	 3.32342	 0	 0	 0	 
0.533	 -0.438575	 -7.38283e-16	 3.31935	 0	 0	 0	 
0.534	 -0.429166	 -7.15012e-16	 3.31401	 0	 0	 0	 
0.535	 -0.417334	 -6.87653e-16	 3.30754	 0	 0	 0	 
0.536	 -0.403104	 -6.56561e-16	 3.30009	 0	 0	 0	 
0.537	 -0.386509	 -6.21752e-16	 3.29183	 0	 0	 0	 
0.538	 -0.367592	 -5.82876e-16	 3.28297	 0	 0	 0	 
0.539	 -0.346408	 -5.40028e-16	 3.27371	 0	 0	 0	 
0.54	 -0.323029	 -4.93686e-16	 3.26426	 0	 0	 0	 
0.541	 -0.297545	 -4.44073e-16	 3.25486	 0	 0	 0	 
0.542	 -0.270065	 -3.91193e-16	 3.24573	 0	 0	 0	 
0.543	 -0.240723	 -3.35436e-16	 3.23708	 0	 0	 0	 
0.544	 -0.209675	 -2.7681e-16	 3.22914	 0	 0	 0	 
0.545	 -0.177102	 -2.15717e-16	 3.2221	 0	 0	 0	 
0.546	 -0.143208	 -1.52581e-16	 3.21614	 0	 0	 0	 
0.547	 -0.108221	 -8.78345e-17	 3.2114	 0	 0	 0	 
0.548	 -0.0723901	 -2.18824e-17	 3.20802	 0	 0	 0	 
0.549	 -0.0359799	 4.4683e-17	 3.20607	 0	 0	 0	 
0.55	 0.000729632	 1.11315e-16	 3.20562	 0	 0	 0	 
0.551	 0.0374503	 1.77479e-16	 3.20667	 0	 0	 0	 
0.552	 0.0738902	 2.42632e-16	 3.20919	 0	 0	 0	 
0.553	 0.10976	 3.06273e-16	 3.21312	 0	 0	 0	 
0.554	 0.144778	 3.67826e-16	 3.21834	 0	 0	 0	 
0.555	 0.178676	 4.26673e-16	 3.22472	 0	 0	 0	 
0.556	 0.211204	 4.82744e-16	 3.23208	 0	 0	 0	 
0.557	 0.242137	 5.35714e-16	 3.24023	 0	 0	 0	 
0.558	 0.271273	 5.85221e-16	 3.24893	 0	 0	 0	 
0.559	 0.298438	 6.30746e-16	 3.25796	 0	 0	 0	 
0.56	 0.323489	 6.72014e-16	 3.26708	 0	 0	 0	 
0.561	 0.346308	 7.08783e-16	 3.27606	 0	 0	 0	 
0.562	 0.366804	 7.4078e-16	 3.28467	 0	 0	 0	 
0.563	 0.384912	 7.68385e-16	 3.29268	 0	 0	 0	 
0.564	 0.400585	 7.91089e-16	 3.29991	 0	 0	 0	 
0.565	 0.413794	 8.08738e-16	 3.30618	 0	 0	 0	 
0.566	 0.424525	 8.21395e-16	 3.31135	 0	 0	 0	 
0.567	 0.432775	 8.2909e-16	 3.3153	 0	 0	 0	 
0.568	 0.438547	 8.32293e-16	 3.31794	 0	 0	 0	 
0.569	 0.44185	 8.3085e-16	 3.31921	 0	 0	 0	 
0.57	 0.442694	 8.25051e-16	 3.3191	 0	 0	 0	 
0.571	 0.441095	 8.14581e-16	 3.31762	 0	 0	 0	 
0.572	 0.437067	 7.99684e-16	 3.31481	 0	 0	 0	 
0.573	 0.430627	 7.7998e-16	 3.31073	 0	 0	 0	 
0.574	 0.421794	 7.55741e-16	 3.30548	 0	 0	 0	 
0.575	 0.410591	 7.26727e-16	 3.29919	 0	 0	 0	 
0.576	 0.397046	 6.93443e-16	 3.29201	 0	 0	 0	 
0.577	 0.381197	 6.56332e-16	 3.28409	 0	 0	 0	 
0.578	 0.363088	 6.14996e-16	 3.27563	 0	 0	 0	 
0.579	 0.342781	 5.69735e-16	 3.26681	 0	 0	 0	 
0.58	 0.320349	 5.20267e-16	 3.25785	 0	 0	 0	 
0.581	 0.295884	 4.67189e-16	 3.24895	 0	 0	 0	 
0.582	 0.269499	 4.10776e-16	 3.24033	 0	 0	 0	 
0.583	 0.241326	 3.5133e-16	 3.23219	 0	 0	 0	 
0.584	 0.211519	 2.89146e-16	 3.22472	 0	 0	 0	 
0.585	 0.180257	 2.24469e-16	 3.21811	 0	 0	 0	 
0.586	 0.147737	 1.57712e-16	 3.21252	 0	 0	 0	 
0.587	 0.11418	 8.9426e-17	 3.20809	 0	 0	 0	 
0.588	 0.0798244	 2.0049e-17	 3.20493	 0	 0	 0	 
0.589	 0.0449236	 -4.98777e-17	 3.20311	 0	 0	 0	 
0.59	 0.00974337	 -1.19833e-16	 3.20269	 0	 0	 0	 
0.591	 -0.0254428	 -1.89258e-16	 3.20366	 0	 0	 0	 
0.592	 -0.0603591	 -2.57593e-16	 3.206	 0	 0	 0	 
0.593	 -0.0947322	 -3.24354e-16	 3.20964	 0	 0	 0	 
0.594	 -0.128297	 -3.88989e-16	 3.21447	 0	 0	 0	 
0.595	 -0.1608	 -4.51004e-16	 3.22037	 0	 0	 0	 
0.596	 -0.192007	 -5.10136e-16	 3.22717	 0	 0	 0	 
0.597	 -0.221702	 -5.65818e-16	 3.23468	 0	 0	 0	 
0.598	 -0.249696	 -6.17876e-16	 3.2427	 0	 0	 0	 
0.599	 -0.275824	 -6.65789e-16	 3.25102	 0	 0	 0	 
0.6	 -0.299945	 -7.09315e-16	 3.2594	 0	 0	 0	 
0.601	 -0.321946	 -7.48432e-16	 3.26765	 0	 0	 0	 
0.602	 -0.341738	 -7.82775e-16	 3.27553	 0	 0	 0	 
0.603	 -0.359253	 -8.12263e-16	 3.28286	 0	 0	 0	 
0.604	 -0.374443	 -8.36906e-16	 3.28945	 0	 0	 0	 
0.605	 -0.387278	 -8.56677e-16	 3.29514	 0	 0	 0	 
0.606	 -0.397738	 -8.71643e-16	 3.2998	 0	 0	 0	 
0.607	 -0.405815	 -8.81957e-16	 3.30331	 0	 0	 0	 
0.608	 -0.411509	 -8.87363e-16	 3.30561	 0	 0	 0	 
0.609	 -0.414826	 -8.87312e-16	 3.30664	 0	 0	 0	 
0.61	 -0.415774	 -8.8233e-16	 3.30639	 0	 0	 0	 
0.611	 -0.414364	 -8.72392e-16	 3.30485	 0	 0	 0	 
0.612	 -0.410611	 -8.57388e-16	 3.30208	 0	 0	 0	 
0.613	 -0.404531	 -8.37327e-16	 3.29814	 0	 0	 0	 
0.614	 -0.396143	 -8.12575e-16	 3.29313	 0	 0	 0	 
0.615	 -0.385472	 -7.82887e-16	 3.28715	 0	 0	 0	 
0.616	 -0.372548	 -7.48083e-16	 3.28036	 0	 0	 0	 
0.617	 -0.357408	 -7.08511e-16	 3.2729	 0	 0	 0	 
0.618	 -0.340102	 -6.64537e-16	 3.26495	 0	 0	 0	 
0.619	 -0.320691	 -6.16478e-16	 3.2567	 0	 0	 0	 
0.62	 -0.29925	 -5.64196e-16	 3.24833	 0	 0	 0	 
0.621	 -0.275872	 -5.08193e-16	 3.24004	 0	 0	 0	 
0.622	 -0.250669	 -4.48325e-16	 3.23204	 0	 0	 0	 
0.623	 -0.223771	 -3.85161e-16	 3.22451	 0	 0	 0	 
0.624	 -0.195331	 -3.18898e-16	 3.21763	 0	 0	 0	 
0.625	 -0.16552	 -2.49969e-16	 3.21157	 0	 0	 0	 
0.626	 -0.134533	 -1.78771e-16	 3.20648	 0	 0	 0	 
0.627	 -0.102579	 -1.05826e-16	 3.2025	 0	 0	 0	 
0.628	 -0.0698879	 -3.17852e-17	 3.1997	 0	 0	 0	 
0.629	 -0.0367024	 4.27745e-17	 3.19818	 0	 0	 0	 
0.63	 -0.00327546	 1.17381e-16	 3.19796	 0	 0	 0	 
0.631	 0.0301331	 1.91456e-16	 3.19905	 0	 0	 0	 
0.632	 0.0632616	 2.64404e-16	 3.20142	 0	 0	 0	 
0.633	 0.0958513	 3.3568e-16	 3.205	 0	 0	 0	 
0.634	 0.127651	 4.04632e-16	 3.20969	 0	 0	 0	 
0.635	 0.158421	 4.70726e-16	 3.21537	 0	 0	 0	 
0.636	 0.18794	 5.33559e-16	 3.22188	 0	 0	 0	 
0.637	 0.216003	 5.92939e-16	 3.22904	 0	 0	 0	 
0.638	 0.242429	 6.48436e-16	 3.23668	 0	 0	 0	 
0.639	 0.267061	 6.99714e-16	 3.24457	 0	 0	 0	 
0.64	 0.289764	 7.46754e-16	 3.25253	 0	 0	 0	 
0.641	 0.310429	 7.88492e-16	 3.26033	 0	 0	 0	 
0.642	 0.328968	 8.25069e-16	 3.2678	 0	 0	 0	 
0.643	 0.345314	 8.56597e-16	 3.27473	 0	 0	 0	 
0.644	 0.359418	 8.82904e-16	 3.28096	 0	 0	 0	 
0.645	 0.371248	 9.03918e-16	 3.28635	 0	 0	 0	 
0.646	 0.380784	 9.19875e-16	 3.29076	 0	 0	 0	 
0.647	 0.388015	 9.30146e-16	 3.2941	 0	 0	 0	 
0.648	 0.392939	 9.35118e-16	 3.29629	 0	 0	 0	 
0.649	 0.39556	 9.34722e-16	 3.29729	 0	 0	 0	 
0.65	 0.395887	 9.28842e-16	 3.29709	 0	 0	 0	 
0.651	 0.393929	 9.17722e-16	 3.29568	 0	 0	 0	 
0.652	 0.389702	 9.01422e-16	 3.29312	 0	 0	 0	 
0.653	 0.383224	 8.80176e-16	 3.28946	 0	 0	 0	 
0.654	 0.374515	 8.53919e-16	 3.2848	 0	 0	 0	 
0.655	 0.363603	 8.22788e-16	 3.27925	 0	 0	 0	 
0.656	 0.35052	 7.87266e-16	 3.27294	 0	 0	 0	 
0.657	 0.335308	 7.47283e-16	 3.26601	 0	 0	 0	 
0.658	 0.318019	 7.02591e-16	 3.25863	 0	 0	 0	 
0.659	 0.298716	 6.53226e-16	 3.25098	 0	 0	 0	 
0.66	 0.277479	 5.99248e-16	 3.24323	 0	 0	 0	 
0.661	 0.2544	 5.41425e-16	 3.23557	 0	 0	 0	 
0.662	 0.229594	 4.79625e-16	 3.22819	 0	 0	 0	 
0.663	 0.20319	 4.14215e-16	 3.22126	 0	 0	 0	 
0.664	 0.175338	 3.45834e-16	 3.21495	 0	 0	 0	 
0.665	 0.146209	 2.74829e-16	 3.20942	 0	 0	 0	 
0.666	 0.11599	 2.01547e-16	 3.2048	 0	 0	 0	 
0.667	 0.0848858	 1.26429e-16	 3.20122	 0	 0	 0	 
0.668	 0.0531188	 5.01831e-17	 3.19875	 0	 0	 0	 
0.669	 0.020922	 -2.66868e-17	 3.19748	 0	 0	 0	 
0.67	 -0.0114615	 -1.03613e-16	 3.19742	 0	 0	 0	 
0.671	 -0.0437832	 -1.79995e-16	 3.19858	 0	 0	 0	 
0.672	 -0.0757932	 -2.55248e-16	 3.20092	 0	 0	 0	 
0.673	 -0.107245	 -3.28779e-16	 3.20439	 0	 0	 0	 
0.674	 -0.137899	 -4.00001e-16	 3.20888	 0	 0	 0	 
0.675	 -0.167529	 -4.68474e-16	 3.21427	 0	 0	 0	 
0.676	 -0.195921	 -5.33625e-16	 3.22043	 0	 0	 0	 
0.677	 -0.222883	 -5.95072e-16	 3.22718	 0	 0	 0	 
0.678	 -0.24824	 -6.52285e-16	 3.23435	 0	 0	 0	 
0.679	 -0.271842	 -7.05197e-16	 3.24175	 0	 0	 0	 
0.68	 -0.29356	 -7.53355e-16	 3.24918	 0	 0	 0	 
0.681	 -0.313286	 -7.96503e-16	 3.25646	 0	 0	 0	 
0.682	 -0.330937	 -8.34228e-16	 3.26339	 0	 0	 0	 
0.683	 -0.346444	 -8.66559e-16	 3.26982	 0	 0	 0	 
0.684	 -0.359761	 -8.93623e-16	 3.27557	 0	 0	 0	 
0.685	 -0.370852	 -9.15158e-16	 3.28052	 0	 0	 0	 
0.686	 -0.379696	 -9.3117e-16	 3.28455	 0	 0	 0	 
0.687	 -0.386281	 -9.41609e-16	 3.28756	 0	 0	 0	 
0.688	 -0.390605	 -9.46189e-16	 3.28949	 0	 0	 0	 
0.689	 -0.392669	 -9.4528e-16	 3.2903	 0	 0	 0	 
0.69	 -0.392481	 -9.38983e-16	 3.28998	 0	 0	 0	 
0.691	 -0.390052	 -9.2729e-16	 3.28853	 0	 0	 0	 
0.692	 -0.385398	 -9.10313e-16	 3.28601	 0	 0	 0	 
0.693	 -0.378538	 -8.87974e-16	 3.28246	 0	 0	 0	 
0.694	 -0.369496	 -8.60814e-16	 3.27799	 0	 0	 0	 
0.695	 -0.3583	 -8.28699e-16	 3.27268	 0	 0	 0	 
0.696	 -0.344988	 -7.9131e-16	 3.26668	 0	 0	 0	 
0.697	 -0.329604	 -7.48779e-16	 3.26012	 0	 0	 0	 
0.698	 -0.312203	 -7.01452e-16	 3.25316	 0	 0	 0	 
0.699	 -0.292854	 -6.49213e-16	 3.24595	 0	 0	 0	 
0.7	 -0.271636	 -5.926e-16	 3.23868	 0	 0	 0	 
0.701	 -0.248648	 -5.31868e-16	 3.23151	 0	 0	 0	 
0.702	 -0.224002	 -4.67367e-16	 3.22462	 0	 0	 0	 
0.703	 -0.197831	 -3.99493e-16	 3.21817	 0	 0	 0	 
0.704	 -0.170284	 -3.28597e-16	 3.21232	 0	 0	 0	 
0.705	 -0.141527	 -2.55294e-16	 3.20722	 0	 0	 0	 
0.706	 -0.111746	 -1.79715e-16	 3.20299	 0	 0	 0	 
0.707	 -0.0811417	 -1.02562e-16	 3.19974	 0	 0	 0	 
0.708	 -0.0499281	 -2.43915e-17	 3.19754	 0	 0	 0	 
0.709	 -0.0183312	 5.42817e-17	 3.19646	 0	 0	 0	 
0.71	 0.0134147	 1.32843e-16	 3.19652	 0	 0	 0	 
0.711	 0.0450711	 2.10698e-16	 3.19771	 0	 0	 0	 
0.712	 0.0763988	 2.87242e-16	 3.2	 0	 0	 0	 
0.713	 0.107162	 3.61943e-16	 3.20333	 0	 0	 0	 
0.714	 0.137132	 4.34217e-16	 3.20761	 0	 0	 0	 
0.715	 0.166092	 5.03572e-16	 3.21272	 0	 0	 0	 
0.716	 0.193839	 5.69528e-16	 3.21852	 0	 0	 0	 
0.717	 0.220188	 6.31587e-16	 3.22485	 0	 0	 0	 
0.718	 0.244973	 6.89498e-16	 3.23155	 0	 0	 0	 
0.719	 0.268049	 7.42707e-16	 3.23845	 0	 0	 0	 
0.72	 0.289292	 7.90825e-16	 3.24535	 0	 0	 0	 
0.721	 0.308596	 8.33812e-16	 3.25208	 0	 0	 0	 
0.722	 0.32588	 8.71408e-16	 3.25848	 0	 0	 0	 
0.723	 0.341076	 9.03529e-16	 3.26437	 0	 0	 0	 
0.724	 0.354136	 9.29875e-16	 3.26962	 0	 0	 0	 
0.725	 0.365024	 9.50677e-16	 3.2741	 0	 0	 0	 
0.726	 0.373716	 9.65782e-16	 3.2777	 0	 0	 0	 
0.727	 0.380199	 9.7498e-16	 3.28034	 0	 0	 0	 
0.728	 0.384467	 9.78238e-16	 3.28195	 0	 0	 0	 
0.729	 0.386522	 9.75976e-16	 3.28252	 0	 0	 0	 
0.73	 0.38637	 9.67642e-16	 3.28201	 0	 0	 0	 
0.731	 0.38402	 9.53664e-16	 3.28046	 0	 0	 0	 
0.732	 0.379488	 9.34301e-16	 3.2779	 0	 0	 0	 
0.733	 0.372794	 9.09945e-16	 3.27439	 0	 0	 0	 
0.734	 0.363963	 8.80381e-16	 3.27002	 0	 0	 0	 
0.735	 0.353025	 8.4576e-16	 3.26489	 0	 0	 0	 
0.736	 0.340018	 8.05925e-16	 3.25913	 0	 0	 0	 
0.737	 0.32499	 7.61177e-16	 3.25286	 0	 0	 0	 
0.738	 0.307998	 7.11932e-16	 3.24624	 0	 0	 0	 
0.739	 0.289112	 6.57754e-16	 3.23941	 0	 0	 0	 
0.74	 0.268416	 5.98999e-16	 3.23256	 0	 0	 0	 
0.741	 0.246008	 5.36178e-16	 3.22583	 0	 0	 0	 
0.742	 0.222002	 4.69501e-16	 3.21938	 0	 0	 0	 
0.743	 0.19653	 3.99412e-16	 3.21339	 0	 0	 0	 
0.744	 0.16974	 3.26216e-16	 3.20798	 0	 0	 0	 
0.745	 0.141797	 2.50473e-16	 3.2033	 0	 0	 0	 
0.746	 0.112882	 1.72547e-16	 3.19946	 0	 0	 0	 
0.747	 0.0831913	 9.30374e-17	 3.19655	 0	 0	 0	 
0.748	 0.0529328	 1.25779e-17	 3.19465	 0	 0	 0	 
0.749	 0.0223251	 -6.82657e-17	 3.19381	 0	 0	 0	 
0.75	 -0.00840639	 -1.4893e-16	 3.19404	 0	 0	 0	 
0.751	 -0.0390324	 -2.28804e-16	 3.19534	 0	 0	 0	 
