Time	 x	y	z	roll	pitch	yaw
(s)	 (m)	(m)	(m)	(deg)	(deg)	(deg)
23.888	 -0.000112461	 -5.67949e-17	 4.16951	 180	 90.022	 -180
23.889	 -0.000176469	 -6.77248e-17	 4.16951	 180	 90.0579	 -180
23.89	 -0.000239354	 -7.81932e-17	 4.16951	 180	 90.0935	 -180
23.891	 -0.000300723	 -8.81909e-17	 4.16951	 180	 90.1285	 -180
23.892	 -0.000360191	 -9.76743e-17	 4.16951	 180	 90.1626	 -180
23.893	 -0.000417386	 -1.06566e-16	 4.16951	 180	 90.1957	 -180
23.894	 -0.000471951	 -1.148e-16	 4.16951	 180	 90.2276	 -180
23.895	 -0.000523544	 -1.22247e-16	 4.16951	 180	 90.2581	 -180
23.896	 -0.000571844	 -1.28887e-16	 4.16951	 180	 90.2869	 -180
23.897	 -0.000616547	 -1.34707e-16	 4.16951	 180	 90.314	 -180
23.898	 -0.000657375	 -1.39632e-16	 4.16951	 180	 90.339	 -180
23.899	 -0.000694074	 -1.43619e-16	 4.16951	 180	 90.362	 -180
23.9	 -0.000726414	 -1.46698e-16	 4.16951	 180	 90.3826	 -180
23.901	 -0.000754195	 -1.48872e-16	 4.16951	 180	 90.4009	 -180
23.902	 -0.000777242	 -1.50155e-16	 4.16951	 180	 90.4166	 -180
23.903	 -0.000795414	 -1.50547e-16	 4.16951	 180	 90.4297	 -180
23.904	 -0.000808597	 -1.49994e-16	 4.16951	 180	 90.4401	 -180
23.905	 -0.00081671	 -1.48463e-16	 4.16951	 180	 90.4478	 -180
23.906	 -0.000819704	 -1.46043e-16	 4.16951	 180	 90.4526	 -180
23.907	 -0.000817562	 -1.42778e-16	 4.16951	 180	 90.4547	 -180
23.908	 -0.000810298	 -1.38645e-16	 4.16951	 180	 90.4538	 -180
23.909	 -0.000797959	 -1.336e-16	 4.16951	 180	 90.4501	 -180
23.91	 -0.000780624	 -1.27706e-16	 4.16951	 180	 90.4437	 -180
23.911	 -0.000758403	 -1.21048e-16	 4.16951	 180	 90.4344	 -180
23.912	 -0.000731436	 -1.13606e-16	 4.16951	 180	 90.4224	 -180
23.913	 -0.000699894	 -1.0545e-16	 4.16951	 180	 90.4078	 -180
23.914	 -0.000663975	 -9.6664e-17	 4.16951	 180	 90.3906	 -180
23.915	 -0.000623906	 -8.73157e-17	 4.16951	 180	 90.3709	 -180
23.916	 -0.000579938	 -7.74865e-17	 4.16951	 180	 90.349	 -180
23.917	 -0.000532349	 -6.71787e-17	 4.16951	 180	 90.3249	 -180
23.918	 -0.000481437	 -5.64426e-17	 4.16951	 180	 90.2987	 -180
23.919	 -0.000427523	 -4.53674e-17	 4.16951	 180	 90.2707	 -180
23.92	 -0.000370944	 -3.40807e-17	 4.16951	 180	 90.241	 -180
23.921	 -0.000312056	 -2.26299e-17	 4.16951	 180	 90.2098	 -180
23.922	 -0.000251229	 -1.10731e-17	 4.16951	 180	 90.1773	 -180
23.923	 -0.000188844	 5.44496e-19	 4.16951	 180	 90.1436	 -180
23.924	 -0.000125293	 1.21496e-17	 4.16951	 180	 90.1091	 -180
23.925	 -6.09739e-05	 2.36733e-17	 4.16951	 180	 90.0739	 -180
23.926	 3.7101e-06	 3.50466e-17	 4.16951	 180	 90.0383	 -180
23.927	 6.83536e-05	 4.6233e-17	 4.16951	 180	 90.0024	 -180
23.928	 0.000132551	 5.71876e-17	 4.16951	 3.68905e-08	 90.0334	 -3.68946e-08
23.929	 0.000195902	 6.77757e-17	 4.16951	 1.78554e-08	 90.0691	 -1.78574e-08
23.93	 0.000258007	 7.79099e-17	 4.16951	 1.18284e-08	 90.1043	 -1.18297e-08
23.931	 0.00031848	 8.75543e-17	 4.16951	 8.88576e-09	 90.1389	 -8.88676e-09
23.932	 0.000376941	 9.66484e-17	 4.16951	 7.15197e-09	 90.1725	 -7.15278e-09
23.933	 0.000433024	 1.05134e-16	 4.16951	 6.01621e-09	 90.2051	 -6.01689e-09
23.934	 0.00048638	 1.12933e-16	 4.16951	 5.22021e-09	 90.2364	 -5.2208e-09
23.935	 0.000536673	 1.19935e-16	 4.16951	 4.63608e-09	 90.2662	 -4.63661e-09
23.936	 0.000583591	 1.26149e-16	 4.16951	 4.19332e-09	 90.2943	 -4.1938e-09
23.937	 0.000626839	 1.315e-16	 4.16951	 3.84987e-09	 90.3206	 -3.85031e-09
23.938	 0.000666149	 1.35973e-16	 4.16951	 3.57927e-09	 90.3448	 -3.57968e-09
23.939	 0.000701274	 1.39528e-16	 4.16951	 3.36396e-09	 90.3669	 -3.36434e-09
23.94	 0.000731996	 1.42159e-16	 4.16951	 3.19203e-09	 90.3867	 -3.19239e-09
23.941	 0.000758124	 1.43851e-16	 4.16951	 3.05509e-09	 90.4041	 -3.05543e-09
23.942	 0.000779495	 1.44578e-16	 4.16951	 2.94715e-09	 90.4189	 -2.94748e-09
23.943	 0.000795976	 1.44342e-16	 4.16951	 2.86395e-09	 90.4311	 -2.86427e-09
23.944	 0.000807465	 1.43185e-16	 4.16951	 2.8024e-09	 90.4406	 -2.80271e-09
23.945	 0.000813892	 1.41102e-16	 4.16951	 2.76042e-09	 90.4473	 -2.76072e-09
23.946	 0.000815219	 1.38088e-16	 4.16951	 2.73657e-09	 90.4512	 -2.73687e-09
23.947	 0.000811437	 1.3417e-16	 4.16951	 2.73011e-09	 90.4523	 -2.73041e-09
23.948	 0.000802573	 1.29377e-16	 4.16951	 2.7408e-09	 90.4505	 -2.7411e-09
23.949	 0.000788682	 1.23713e-16	 4.16951	 2.76899e-09	 90.446	 -2.76929e-09
23.95	 0.000769854	 1.17233e-16	 4.16951	 2.81558e-09	 90.4386	 -2.81588e-09
23.951	 0.000746208	 1.09936e-16	 4.16951	 2.88212e-09	 90.4285	 -2.88243e-09
23.952	 0.000717892	 1.01878e-16	 4.16951	 2.97089e-09	 90.4157	 -2.97121e-09
23.953	 0.000685087	 9.3193e-17	 4.16951	 3.08524e-09	 90.4003	 -3.08557e-09
23.954	 0.000647998	 8.39206e-17	 4.16951	 3.22974e-09	 90.3824	 -3.23008e-09
23.955	 0.000606859	 7.40896e-17	 4.16951	 3.41078e-09	 90.3622	 -3.41114e-09
23.956	 0.000561929	 6.37231e-17	 4.16951	 3.63741e-09	 90.3396	 -3.6378e-09
23.957	 0.00051349	 5.28515e-17	 4.16951	 3.92251e-09	 90.3149	 -3.92293e-09
23.958	 0.000461847	 4.15715e-17	 4.16951	 4.2851e-09	 90.2883	 -4.28555e-09
23.959	 0.000407324	 3.00549e-17	 4.16951	 4.75419e-09	 90.2599	 -4.7547e-09
23.96	 0.000350264	 1.83346e-17	 4.16951	 5.37618e-09	 90.2298	 -5.37676e-09
23.961	 0.000291024	 6.49937e-18	 4.16951	 6.23002e-09	 90.1983	 -6.23069e-09
23.962	 0.000229977	 -5.40144e-18	 4.16951	 7.46133e-09	 90.1656	 -7.46213e-09
23.963	 0.000167505	 -1.73087e-17	 4.16951	 9.37159e-09	 90.1319	 -9.37261e-09
23.964	 0.000104001	 -2.91944e-17	 4.16951	 1.2702e-08	 90.0973	 -1.27034e-08
23.965	 3.9862e-05	 -4.09761e-17	 4.16951	 1.98936e-08	 90.0621	 -1.98958e-08
23.966	 -2.45096e-05	 -5.25804e-17	 4.16951	 4.65074e-08	 90.0266	 -4.65125e-08
23.967	 -8.87103e-05	 -6.39347e-17	 4.16951	 180	 90.0091	 -180
23.968	 -0.000152338	 -7.48809e-17	 4.16951	 180	 90.0448	 -180
23.969	 -0.000214994	 -8.53714e-17	 4.16951	 180	 90.0801	 -180
23.97	 -0.000276287	 -9.53784e-17	 4.16951	 180	 90.115	 -180
23.971	 -0.000335832	 -1.04876e-16	 4.16951	 180	 90.1491	 -180
23.972	 -0.000393256	 -1.13765e-16	 4.16951	 180	 90.1822	 -180
23.973	 -0.000448202	 -1.21986e-16	 4.16951	 180	 90.2142	 -180
23.974	 -0.000500324	 -1.29487e-16	 4.16951	 180	 90.2449	 -180
23.975	 -0.000549298	 -1.36194e-16	 4.16951	 180	 90.274	 -180
23.976	 -0.000594817	 -1.42127e-16	 4.16951	 180	 90.3014	 -180
23.977	 -0.000636597	 -1.47217e-16	 4.16951	 180	 90.3269	 -180
23.978	 -0.000674377	 -1.51415e-16	 4.16951	 180	 90.3504	 -180
23.979	 -0.000707922	 -1.54704e-16	 4.16951	 180	 90.3716	 -180
23.98	 -0.000737023	 -1.57066e-16	 4.16951	 180	 90.3905	 -180
23.981	 -0.000761498	 -1.58479e-16	 4.16951	 180	 90.407	 -180
23.982	 -0.000781195	 -1.58991e-16	 4.16951	 180	 90.4209	 -180
23.983	 -0.000795992	 -1.58506e-16	 4.16951	 180	 90.4321	 -180
23.984	 -0.000805798	 -1.57013e-16	 4.16951	 180	 90.4407	 -180
23.985	 -0.000810554	 -1.54648e-16	 4.16951	 180	 90.4465	 -180
23.986	 -0.000810229	 -1.51359e-16	 4.16951	 180	 90.4495	 -180
23.987	 -0.000804828	 -1.4709e-16	 4.16951	 180	 90.4496	 -180
23.988	 -0.000794386	 -1.41936e-16	 4.16951	 180	 90.447	 -180
